Date,normal_score,abnormal_score
2020-02-24,-0.006629100285108505,-0.01033198119344657
2020-02-25,-0.005658329333713658,-0.009150534186231603
2020-02-26,-0.005904295499333855,-0.009242127080004018
2020-02-27,-0.003962729268650777,-0.0073040624074036985
2020-02-28,-0.006394639060449943,-0.009759354805979649
2020-03-02,-0.007443180392772096,-0.01275872894771497
2020-03-03,-0.0025677187429114165,-0.0075724267947606125
2020-03-04,7.96564362880183e-05,-0.005125388247196407
2020-03-05,0.0034672829018104604,-0.0017064610838245014
2020-03-06,0.007242185002127547,0.0010835506914523424
2020-03-09,0.004392880829024347,-0.0010912547178473257
2020-03-10,0.0062386232016175165,0.0009644869241138194
2020-03-11,0.004506681157332942,0.0003586006419734667
2020-03-12,0.004000116720567508,0.0008273323781710041
2020-03-13,0.0053979714572649756,0.00490658785060196
2020-03-16,0.005633966053758341,0.0075286314439073415
2020-03-17,0.005684473430177912,0.008691199371616278
2020-03-18,0.003909609749758141,0.007642160241446365
2020-03-19,0.0047710136488932665,0.009398981153974174
2020-03-20,0.00942565238114762,0.01504406196943292
2020-03-23,0.012401432548428622,0.01639107227140321
2020-03-24,0.00966932505310272,0.012373281879801783
2020-03-25,0.011083503605164746,0.012783620749918696
2020-03-26,0.010299807377538859,0.012132521832623266
2020-03-27,0.017247207601918037,0.019122421748184078
2020-03-30,0.02184528038393027,0.0237157955243623
2020-03-31,0.015592885180747836,0.018060933207751994
2020-04-01,0.009559887035158737,0.011805987150722716
2020-04-02,0.009742129699335921,0.012855999016539084
2020-04-03,0.006199463126403668,0.008790942830548383
2020-04-07,0.009100955729033472,0.01041257666643881
2020-04-08,0.006081188696256326,0.008243244773263977
2020-04-09,0.004347726740510111,0.008117513742996504
2020-04-10,0.0036274216842636054,0.008442361566476042
2020-04-13,-0.0009026914126424451,0.0015657587834059742
2020-04-14,0.00027026226511460286,0.0014809598571834468
2020-04-15,-0.0019108415422450717,-0.0014425151565909448
2020-04-16,0.0006440195853542685,0.0014810311556076278
2020-04-17,0.0007980431146401672,0.000806532577152584
2020-04-20,-0.0015302811894922306,-0.001713572244651504
2020-04-21,-0.003511658207733236,-0.0020164649141865866
2020-04-22,-0.0036164577151478754,0.0012536759034612586
2020-04-23,-0.0033686922738200794,0.0032104788695750484
2020-04-24,-0.004765506869271048,0.0028140179682663064
2020-04-27,-0.006826795950530009,0.0011182047666009414
2020-04-28,-0.0072801171491477185,0.00017947567038197098
2020-04-29,-0.005698058169241115,-0.0004636023566836337
2020-04-30,-0.0021321029646895334,0.002892245959892397
2020-05-06,-0.00263463007109575,0.002982916301176131
2020-05-07,-0.0014430498019611614,0.003932425245622887
2020-05-08,-0.0004703174921021412,0.0049107559134366485
2020-05-11,0.000552992390307435,0.0069839364086777805
2020-05-12,0.002009318563143218,0.007214896180949632
2020-05-13,0.00035110354055265316,0.00431592459622432
2020-05-14,0.0035452398424755107,0.008505872579140704
2020-05-15,0.0020419845360383393,0.010071093799399898
2020-05-18,0.0015755153478140356,0.009680269111785114
2020-05-19,0.00023407400791896336,0.008174870001234843
2020-05-20,0.0012474837951722492,0.011124881401211307
2020-05-21,0.0009187036546521538,0.010830714391673655
2020-05-22,0.0032902318794240707,0.014323940439194226
2020-05-25,0.0018818534242648235,0.009193608903906678
2020-05-26,0.0014173763356731379,0.007326865634525469
2020-05-27,0.0007235088246193148,0.005997076354292896
2020-05-28,-0.0019805725525040203,0.003298106568483159
2020-05-29,-0.004955007872918972,-0.0015409480573991947
2020-06-01,-0.00282507137748812,0.002236021038154795
2020-06-02,-0.0025167350290521712,0.004111276918295735
2020-06-03,-0.002284484347951898,0.00343019203056409
2020-06-04,-0.003101307322398751,0.004199919173532967
2020-06-05,-0.004030975432157449,0.003744284529301931
2020-06-08,-0.0053780440707691946,0.0016764235776782252
2020-06-09,-0.006379028537779139,0.001506644410360399
2020-06-10,-0.006230499806090417,0.0013607784217147456
2020-06-11,-0.006103509897729725,0.0022827373856649743
2020-06-12,-0.005069464579061038,0.00024383970597510632
2020-06-15,-0.005425839459040752,0.0011106066885661664
2020-06-16,-0.004797053654178751,0.001710046893001528
2020-06-17,-0.005701692775291766,-0.000769183978210249
2020-06-18,-0.007291161508259645,-0.0018619457094493142
2020-06-19,-0.00851422326623278,-0.005547996296783109
2020-06-22,-0.008153979784695021,-0.0020192285770439036
2020-06-23,-0.0075308803733264585,-0.0015027545224584437
2020-06-24,-0.008133416416644505,-0.0021437256976839137
2020-06-29,-0.008033878202567178,-0.0021490956848932833
2020-06-30,-0.007519771479470734,0.0005283404544641685
2020-07-01,-0.008451775392498114,3.881292509886952e-05
2020-07-02,-0.008520295120122675,-0.0012149240711507724
2020-07-03,-0.006561377575606599,-0.0019215328302940888
2020-07-06,-0.005324338066622093,-0.0007053916928412649
2020-07-07,-0.005198926462720048,-0.0014263799301185492
2020-07-08,-0.004003332939865416,-0.00198913689930313
2020-07-09,-0.004275470067903653,-0.003267989461537792
2020-07-10,-0.0021838177946488487,-0.0016509830197106489
2020-07-13,-0.0032986406980910687,-0.002973010247409757
2020-07-14,-0.005724893644505565,-0.004153119869328549
2020-07-15,-0.0052765428789640755,-0.0041371773221705885
2020-07-16,-0.005607421750747381,-0.0035982049017084313
2020-07-17,-0.007330043363095478,-0.00461819231737261
2020-07-20,-0.006478813669693084,-0.004783950981682211
2020-07-21,-0.008954480455164525,-0.005520386642627874
2020-07-22,-0.006338639473367118,-0.004091144808160948
2020-07-23,-0.008867782207601663,-0.006794229154564169
2020-07-24,-0.00853499131449665,-0.007060872286886965
2020-07-27,-0.007889254823144435,-0.007104767450655146
2020-07-28,-0.010333227455167758,-0.008722642776541636
2020-07-29,-0.010136375348100664,-0.006980791025006294
2020-07-30,-0.010166238865512628,-0.005923287686429692
2020-07-31,-0.01153013108666474,-0.005727417639328759
2020-08-03,-0.011161088457070669,-0.005407713279729914
2020-08-04,-0.012597800891348484,-0.00553530635054048
2020-08-05,-0.012921716944820711,-0.0049519569264187165
2020-08-06,-0.01332361125230212,-0.005411825610274727
2020-08-07,-0.014202613431806283,-0.0062762997739004706
2020-08-10,-0.011777528654908696,-0.004656103295995735
2020-08-11,-0.008896111876822689,-0.003464725131642864
2020-08-12,-0.006871564190498596,-0.0021789870319947335
2020-08-13,-0.009606387378610748,-0.004632866385620857
2020-08-14,-0.009981792696280101,-0.005505602382878296
2020-08-17,-0.010091862029458665,-0.005692725293129488
2020-08-18,-0.008661489243631705,-0.005073866202352229
2020-08-19,-0.008279820385058622,-0.005915527256104765
2020-08-20,-0.007182373308842182,-0.004547601156233249
2020-08-21,-0.007212446670900518,-0.004837026956243801
2020-08-24,-0.006233400543721429,-0.004605089309540797
2020-08-25,-0.0032171621160648786,-0.0020763493853649404
2020-08-26,-0.0035399580179528993,-0.0034040055800373934
2020-08-27,-0.0036728055338050253,-0.0028118572696828126
2020-08-28,-0.004510497998431274,-0.002392024170386588
2020-08-31,-0.00384308006443878,-0.0014950888064458258
2020-09-01,-0.002340582024420332,-0.0004963305134562505
2020-09-02,-0.00336490937559635,-0.0010808180823249774
2020-09-03,-0.0020904686319393913,-0.0009014611165027969
2020-09-04,-0.001082704408026977,8.307513119313963e-05
2020-09-07,-0.002186267945536219,-0.0006784884344404796
2020-09-08,-0.0012516100850672655,0.0008998468696117677
2020-09-09,-0.0029226616609276342,-0.00018312437727057915
2020-09-10,-0.0032470863625067674,-0.0010118837219699208
2020-09-11,-0.0044714576845835295,-0.0019774532831253414
2020-09-14,-0.003593817256696935,-0.0024503561812419263
2020-09-15,-0.0020471615970192193,-0.00028384419261176996
2020-09-16,-0.004227031772959127,-0.0019932859941041866
2020-09-17,-0.004945390073412436,-0.0035983226729821407
2020-09-18,-0.004155171317153831,-0.0035916078895688076
2020-09-21,-0.004618917503811567,-0.003420644236370646
2020-09-22,-0.005589635683375812,-0.005186079778613881
2020-09-23,-0.005803900513028434,-0.00554638481715351
2020-09-24,-0.004916828176698429,-0.004944878257807721
2020-09-25,-0.004783230677379733,-0.0049773422595203514
2020-09-28,-0.007428619139448944,-0.008282271055035366
2020-09-29,-0.0068821776816206355,-0.007403832309623122
2020-09-30,-0.008321563982780757,-0.009646984223536739
2020-10-09,-0.008024268912922284,-0.010713136665681402
2020-10-12,-0.00933042216009463,-0.011332185398112468
2020-10-13,-0.010692323861954324,-0.010801212168767576
2020-10-14,-0.01377839717326514,-0.012507878511252344
2020-10-15,-0.01353313252610032,-0.01198584102218868
2020-10-16,-0.010675592733468126,-0.009331250576307001
2020-10-19,-0.008576670692155123,-0.007592082583594956
2020-10-20,-0.007863014490865586,-0.005740753073766166
2020-10-21,-0.008237175969165145,-0.00641296957384598
2020-10-22,-0.006266206927245634,-0.0032596496042524687
2020-10-23,-0.006272856993728904,-0.0018299998096834795
2020-10-26,-0.007880199481703792,-0.0026404504205799397
2020-10-27,-0.008137217726107463,-0.0016562053329902868
2020-10-28,-0.006737244806574727,0.0006044308484119618
2020-10-29,-0.005174053434739366,0.0037210234864708995
2020-10-30,-0.0030383617923211616,0.006469133533856382
2020-11-02,-0.005698385586936086,0.0018886320426587558
2020-11-03,-0.0027709932370186484,0.005777194704833469
2020-11-04,-0.005275868856522784,0.0025687758228683725
2020-11-05,-0.0015376647497564433,0.007289919275781588
2020-11-06,-0.0023012586151393106,0.006395939275627204
2020-11-09,-0.002556179253738924,0.0057873765768829254
2020-11-10,-0.0011120006155842695,0.006138368104598774
2020-11-11,-0.0007255576896504283,0.0061717231747710315
2020-11-12,-0.002023629867721252,0.005019093606224934
2020-11-13,-0.0009278637730799257,0.005987754791500068
2020-11-16,0.0006667056621468366,0.00793478067864136
2020-11-17,-9.482971921266625e-05,0.0065621871228674295
2020-11-18,-0.0003949876095419311,0.005262501015947799
2020-11-19,-0.002661934023369358,0.0030637544850431525
2020-11-20,-0.0028400630737961093,0.0025175457133830032
2020-11-23,-0.0018817594241107025,0.003545170313541173
2020-11-24,-0.002316300877358214,0.0025240598585414527
2020-11-25,-0.0034674517693182774,0.0009843605588690813
2020-11-26,-0.005669165120188975,-0.0022912246141409106
2020-11-27,-0.007964322586896312,-0.0061755514295895155
2020-11-30,-0.006493449069538276,-0.004246656626549339
2020-12-01,-0.007306865158596352,-0.0060134143291343915
2020-12-02,-0.005122198757032318,-0.004729531716558808
2020-12-03,-0.007301511855395896,-0.006933874446000369
2020-12-04,-0.006456178147621586,-0.003865526768604992
2020-12-07,-0.0068762957634418195,-0.003818297418048075
2020-12-08,-0.008109310072807319,-0.00458701575795632
2020-12-09,-0.007157105156933631,-0.004210975508330907
2020-12-10,-0.005022557486926103,-0.0018699379180765702
2020-12-11,-0.005989977047617925,-0.003606498106345329
2020-12-14,-0.007133844294276367,-0.005168204143059135
2020-12-15,-0.0070490185315351525,-0.003347750027119361
2020-12-16,-0.008373025238083961,-0.004449298649635195
2020-12-17,-0.007711667503906423,-0.003094834802818183
2020-12-18,-0.006349390388399371,-0.0023738525450772755
2020-12-21,-0.006559678837509169,-0.002151110718744767
2020-12-22,-0.006456369447880375,-0.0019784711863707624
2020-12-23,-0.005373754643953788,0.00028474610264398164
2020-12-24,-0.005146743349258218,0.0010403759910727183
2020-12-25,-0.004642294047785128,0.003262911971067221
2020-12-28,-0.005384163378425185,0.0024311845131432855
2020-12-29,-0.00609450515701549,0.00343414187042308
2020-12-30,-0.0067032696522451585,0.0027959592960470846
2020-12-31,-0.005480852992355546,0.003596672447831199
2021-01-04,-0.005409210035185983,0.0037528425373504833
2021-01-05,-0.006550042499936383,0.004332844710001185
2021-01-06,-0.006758524241411356,0.005201879049652233
2021-01-07,-0.007361261941540935,0.003370255363281472
2021-01-08,-0.006570327891602598,0.003626752698561823
2021-01-11,-0.0072435706858109995,0.004893809938219867
2021-01-12,-0.005496371023813477,0.007339130439439389
2021-01-13,-0.0063957880475329736,0.00409727274039077
2021-01-14,-0.005163879640816549,0.0036744927261545338
2021-01-15,-0.0040444114476487665,0.0022047833001110403
2021-01-18,-0.002541275870619273,0.0008652206567180313
2021-01-19,-0.0027697852636747273,0.0017833270257348122
2021-01-20,-0.0032222490428610575,0.001584784003128869
2021-01-21,-0.0038832766740292137,0.000674562342336722
2021-01-22,-0.003834771862078681,0.0020214526652611977
2021-01-25,-0.004486517279429886,0.0003079347471167976
2021-01-26,-0.0028144913163137874,0.0034008636136063836
2021-01-27,-0.0031885184295461413,0.0013308077702764314
2021-01-28,-0.002206788927204132,0.0052326620888830545
2021-01-29,-0.002188167184731048,0.0060223158120804995
2021-02-01,-0.00453691946506918,0.004419552498329562
2021-02-02,-0.003137656159357186,0.005265832765159851
2021-02-03,-0.0020777432023295966,0.004457135060241061
2021-02-04,-0.0033012254339729995,0.004925986008541465
2021-02-05,-0.0062679394119792885,0.0037012868828258274
2021-02-08,-0.007765311576998115,0.0009411381364639443
2021-02-09,-0.009008171214837895,-0.0010735444391788331
2021-02-10,-0.009530877228623311,-0.0029831879769212965
2021-02-18,-0.00872909099556665,-0.003740383053258927
2021-02-19,-0.008408225140195916,-0.004618097438023714
2021-02-22,-0.012359176458454756,-0.0034783170803821973
2021-02-23,-0.009800856385946102,-0.00538837908386983
2021-02-24,-0.01179727388780244,-0.006064346589047646
2021-02-25,-0.009578402099322007,-0.006404199986249932
2021-02-26,-0.010158371381502891,-0.009495425650640363
2021-03-01,-0.008705411982315269,-0.00759093766414312
2021-03-02,-0.010843553503517745,-0.009512719354367247
2021-03-03,-0.010538928442124723,-0.00920196829855685
2021-03-04,-0.008427465036307988,-0.010852302650793344
2021-03-05,-0.008222998074454233,-0.01103866397883679
2021-03-08,-0.006185000866838867,-0.008566077104485668
2021-03-09,-0.007419264256900134,-0.009957696156459774
2021-03-10,-0.011342770645364611,-0.014821933723896563
2021-03-11,-0.010899339365836907,-0.013397531776624717
2021-03-12,-0.009406535955135908,-0.012773821709426135
2021-03-15,-0.008337749397355826,-0.01161782332776266
2021-03-16,-0.007739594307133706,-0.011960469283938385
2021-03-17,-0.007353759439254875,-0.007907605358920176
2021-03-18,-0.008042209834528398,-0.00492691537467913
2021-03-19,-0.009418432442449923,-0.0034961916065821
2021-03-22,-0.006071696292636785,-0.0023629571927000406
2021-03-23,-0.007914312283284488,-0.0013813574452023266
2021-03-24,-0.005189786371885363,-0.0009877831389284637
2021-03-25,-0.008793485310639199,-0.003492413067133287
2021-03-26,-0.008782842407102164,-0.002192180117088754
2021-03-29,-0.008583608859052376,-0.0032627932434071845
2021-03-30,-0.007443817726204564,-0.0009153936776715957
2021-03-31,-0.005894153773300416,0.0003180979372822072
2021-04-01,-0.008464764223788949,-0.0014408689558021374
2021-04-02,-0.008816905620632805,-0.002238496083064187
2021-04-06,-0.009163383758760486,-0.003641089778359391
2021-04-07,-0.007712319427716649,-0.0035976553844038494
2021-04-08,-0.004368790097435461,0.0013514933940720589
2021-04-09,-0.005171019108378374,0.0007378292323874578
2021-04-12,-0.004511723553209397,-0.0008127733016974198
2021-04-13,-0.004165083075265529,-0.00034931660176592454
2021-04-14,-0.00413272819024646,0.0007124637675450284
2021-04-15,-0.0029932958396890683,0.0009486012700508743
2021-04-16,-0.002393101758877701,-0.0006443759027182732
2021-04-19,-0.0019993380909797244,-0.0008196125906931371
2021-04-20,-0.0032554028709784223,-0.001646009074494541
2021-04-21,-0.0032864273107945717,-0.0014680642478836358
2021-04-22,-0.0029667881376639555,-0.001689122668133218
2021-04-23,-0.0020389218842378227,-0.00044370196180138757
2021-04-26,-0.0005338756646836062,0.0008072563412212621
2021-04-27,-0.0020254647672477187,0.0004192945717989367
2021-04-28,-0.0014559346299949402,-0.0007807715454659298
2021-04-29,-0.0019383757055490784,0.0006292446556775176
2021-04-30,-0.0012264769186310434,0.002586763388389866
2021-05-06,-0.000993629622796448,0.0028310198912997347
2021-05-07,-6.670381968104763e-05,0.0036006962479292093
2021-05-10,-0.001480901653751485,0.0026564216194092344
2021-05-11,-0.0010873192734319084,0.002473040917014667
2021-05-12,-0.0002704774659181608,0.0021022017564722765
2021-05-13,-0.000540426288415747,0.0021836104465841315
2021-05-14,-0.001500312709530272,0.00039538459044728886
2021-05-17,-0.003881991193547022,-0.0012507389847869217
2021-05-18,-0.003292080760598198,-0.0015724667993785115
2021-05-19,-0.0028363159229755517,0.0007001539916087749
2021-05-20,-0.004419239961972036,-1.5908443045366694e-05
2021-05-21,-0.004460539292755209,-0.00013323135744195184
2021-05-24,-0.005783530850807403,-0.0016601690323281124
2021-05-25,-0.00706004833465711,-0.0026721578100652532
2021-05-26,-0.004686565874743701,-0.0015367130171571619
2021-05-27,-0.006700958741732691,-0.003168633688135448
2021-05-28,-0.0061306500487668435,-0.0028953193961149845
2021-05-31,-0.005104980135675693,-0.0023863749053057775
2021-06-01,-0.0061750354332506,-0.0048803231259382275
2021-06-02,-0.007931679672937982,-0.0061011017739398075
2021-06-03,-0.008303016606831259,-0.005650435248693785
2021-06-04,-0.00887500408896798,-0.006081485240868736
2021-06-07,-0.008080030047062045,-0.005703462874018163
2021-06-08,-0.0077061233985529914,-0.006442192685093112
2021-06-09,-0.006089169944437366,-0.005382728171272295
2021-06-10,-0.007502254361475219,-0.006706346706161388
2021-06-11,-0.006141372506708995,-0.0036883534366803907
2021-06-15,-0.005099675821161175,-0.003875490824907082
2021-06-16,-0.006803653226159662,-0.004394543834351352
2021-06-17,-0.008263950235820675,-0.004982721765021284
2021-06-18,-0.006570921456452201,-0.004178262163618116
2021-06-21,-0.006836279773573798,-0.004608499087645912
2021-06-22,-0.006809777568709632,-0.004407657081708278
2021-06-23,-0.005938821677382581,-0.003450723961711418
2021-06-24,-0.007810441777318564,-0.004483177680023949
2021-06-25,-0.007133546683016084,-0.0038844545576741693
2021-06-28,-0.0062923412312832026,-0.003231985664079625
2021-06-29,-0.008654218466050412,-0.003985634768237336
2021-06-30,-0.007342352598989728,-0.002999317367992061
2021-07-01,-0.0080119951309174,-0.0030898879585359615
2021-07-02,-0.008573782011516873,-0.0035507500322740637
2021-07-05,-0.008697946067567934,-0.004681334995635827
2021-07-06,-0.008217858407245527,-0.003687270392101713
2021-07-07,-0.009128804484646749,-0.0037265524492167993
2021-07-08,-0.009387000769923246,-0.004533697824753621
2021-07-09,-0.007617370294095963,-0.0015029798812035947
2021-07-12,-0.007367990305646983,-0.0025201788485008695
2021-07-13,-0.006448106631428139,-0.0013502435377883136
2021-07-14,-0.006658707173169152,-0.0018493729852038035
2021-07-15,-0.0076192012074649635,-0.00299623961898996
2021-07-16,-0.007835401705817147,-0.0029956010260491937
2021-07-19,-0.007773405276203673,-0.0025949343568137896
2021-07-20,-0.008146935047159017,-0.0020589896946348937
2021-07-21,-0.008658346412612246,-0.0013312458290900076
2021-07-22,-0.008886099095626264,-0.0005838426249602756
2021-07-23,-0.008425238464420797,0.00018943483242969423
2021-07-26,-0.009623818888261922,-0.00021094825907585525
2021-07-27,-0.007882991007678256,3.059260078029473e-05
2021-07-28,-0.012268183357109027,-0.0024337741742473263
2021-07-29,-0.012158511180947552,-0.0033660426870083552
2021-07-30,-0.012444605799872051,-0.004389686926935426
2021-08-02,-0.011110345496542768,-0.0029415080511522983
2021-08-03,-0.013142478204498913,-0.003228232662767411
2021-08-04,-0.012771010944374998,-0.0028416676237057927
2021-08-05,-0.014997624877764959,-0.0029759175429570368
2021-08-06,-0.015449678058046729,-0.005354045053274153
2021-08-09,-0.01532866673887936,-0.005243954448652467
2021-08-10,-0.014859802189167064,-0.004491047039366274
2021-08-11,-0.013868555887076953,-0.0031418109483867924
2021-08-12,-0.013455263825779606,-0.0024688987724546677
2021-08-13,-0.011471846829663741,-0.002114123618052481
2021-08-16,-0.010173505507064532,-0.0017851010649509718
2021-08-17,-0.008716127600695282,-0.0011812766026180407
2021-08-18,-0.009394705356421458,-0.00144421241177025
2021-08-19,-0.011022666228586593,-0.0017226169570951097
2021-08-20,-0.012020929566117288,-0.0026998006852964316
2021-08-23,-0.012798575398825252,-0.0034147339533711573
2021-08-24,-0.012278454039272217,-0.0024720788443206845
2021-08-25,-0.008445014801819965,0.0013429862129456208
2021-08-26,-0.007108849294874212,0.0035019336741708693
2021-08-27,-0.006354033725012262,0.0049139172518368876
2021-08-30,-0.0069831774148076935,0.005268116703309223
2021-08-31,-0.0034717503858812857,0.004771215911401843
2021-09-01,-0.005699289898376737,0.0038254035008095755
2021-09-02,-0.0024055463178129623,0.003997078379089913
2021-09-03,-0.0025609331005083872,0.004485426953809911
2021-09-06,-0.004951665938615902,0.003598084751395747
2021-09-07,-0.0039639034685375624,0.0034935580149870874
2021-09-08,-0.004674117719360211,0.0029150454822966226
2021-09-09,-0.004040277936427317,0.002815882474618962
2021-09-10,-0.007306771172356218,0.001668966899336538
2021-09-13,-0.008410728909504263,0.0009249430165850516
2021-09-14,-0.010890542742766282,5.8364426043032436e-05
2021-09-15,-0.010123020615807277,0.0003763300800684582
2021-09-16,-0.00863128733598303,9.529607189079966e-05
2021-09-17,-0.008810760738567652,0.0002513713774767391
2021-09-22,-0.008920395184727073,-0.0008575708809300257
2021-09-23,-0.006688345196497486,-0.0007228762973519288
2021-09-24,-0.002292322123799848,-0.0005695721760979864
2021-09-27,-0.004663707445480053,-0.002203020459440718
2021-09-28,-0.0009249174854873699,0.0005183992095018671
2021-09-29,-0.005724655570948901,-0.004727715888172036
2021-09-30,-0.007084939657408846,-0.004526218378268908
2021-10-08,-0.002690476520890643,-0.002789385683676587
2021-10-11,-0.0012513946054726836,-0.0011582519166781664
2021-10-12,-0.00036350926312836906,-0.0023820442158818795
2021-10-13,0.0009736953567298311,-0.0016351160084699438
2021-10-14,-9.37090244975524e-05,-0.0019975343738783857
2021-10-15,-0.002054177727478252,-0.003683501291571874
2021-10-18,-0.0018625832296235386,-0.0040284149056049635
2021-10-19,4.518184242271409e-05,-0.004035620717667533
2021-10-20,0.0004780544613795651,-0.002798628730757543
2021-10-21,0.003339293559881896,-0.0020429769863948544
2021-10-22,0.0030774130400485506,-0.0032598964238023955
2021-10-25,0.004180501893068306,-0.0027398460563615567
2021-10-26,0.006052974559673213,-0.0016076952503720305
2021-10-27,0.007735592147459578,0.001685782485714252
2021-10-28,0.005138322967705474,0.0006174287293034715
2021-10-29,5.593427345520108e-05,-0.0020066907209161794
2021-11-01,0.004003839492978514,0.0003104585943431462
2021-11-02,0.0008328027202032652,-0.0031074671896519756
2021-11-03,0.003996010951223533,-0.00013992518730130852
2021-11-04,0.005976902840188618,0.0015991952838129739
2021-11-05,0.003124247416777936,-0.00041343294536105466
2021-11-08,-0.0006263843224601981,-0.002971993024679312
2021-11-09,-0.0001429170231397378,-0.0002669281500437047
2021-11-10,0.0023638841184845027,0.000851548057697023
2021-11-11,0.0005667620885451228,-0.00036497426823799747
2021-11-12,0.004082758070092564,0.001549297451302438
2021-11-15,0.0039005158973540975,0.0028147790862752013
2021-11-16,0.00226239347045738,0.0016215514287395189
2021-11-17,0.0005325723813432429,-0.0011322064604354374
2021-11-18,-0.0004037674137935261,-0.00199291790777436
2021-11-19,-0.0019841175321287496,-0.004079888065021743
2021-11-22,-0.0027358397694652206,-0.005063866985754893
2021-11-23,-0.0024115629781583047,-0.005559327885279472
2021-11-24,-0.003156987174834026,-0.007594687283878674
2021-11-25,-0.0042828388222071415,-0.008425748242943322
2021-11-26,-0.005142530871999674,-0.008418778200092385
2021-11-29,-0.00869593993953939,-0.01112930630513934
2021-11-30,-0.009202943302923148,-0.011490618886133327
2021-12-01,-0.0068919022751565496,-0.009661316452612537
2021-12-02,-0.008683597128297173,-0.011760528598422332
2021-12-03,-0.004902238593159468,-0.00932144916840745
2021-12-06,0.00018603001109467922,-0.00634603234923071
2021-12-07,-0.004881573248801825,-0.009911242995705963
2021-12-08,-0.004429898861576914,-0.009662635781708416
2021-12-09,-0.004453472313944232,-0.00943222552137788
2021-12-10,-0.005660805134337773,-0.010617344720266512
2021-12-13,-0.005573848262384103,-0.010557672965412972
2021-12-14,-0.004561569133819011,-0.009034917768868929
2021-12-15,-0.004141174772635333,-0.008659570714311657
2021-12-16,-0.0032101827568533398,-0.007723609277617054
2021-12-17,-0.00010324824853013984,-0.002442422454120489
2021-12-20,0.0007086130091211746,-0.0009621870135942569
2021-12-21,-0.00027594416037953927,-0.0013718388643381746
2021-12-22,-0.001437148422836369,-0.0030466237354854326
2021-12-23,0.003046899780260232,0.001462207512609494
2021-12-24,0.004086230902242472,0.0027291236472576797
2021-12-27,0.005272314776108322,0.0032215824255899467
2021-12-28,0.004721879328736941,0.0032102462156371235
2021-12-29,0.0016145886981202423,0.0023313083578045193
2021-12-30,0.0013142887571119686,0.0027005998618686152
2021-12-31,-0.0022204641107946713,0.0012989312056171315
2022-01-04,-0.005024364034045223,9.362068442016246e-05
2022-01-05,-0.0032513161008707603,0.0016071817010910733
2022-01-06,-0.004728172755342812,0.0004419468134730588
2022-01-07,-0.0038031570446522426,0.0011919185702445345
2022-01-10,-0.002869947323251949,0.002853316999758907
2022-01-11,-0.005470953619307028,-0.0006359972772442828
2022-01-12,-0.004426850521316625,0.0012814976166401512
2022-01-13,-0.004517484978432585,0.0015723665788474808
2022-01-14,-0.004988174753529919,0.0010876581741431264
2022-01-17,-0.006265018159732003,-0.0026208360573690614
2022-01-18,-0.008854044664103123,-0.0023898749093382333
2022-01-19,-0.007322341887506599,-0.0015553597584352943
2022-01-20,-0.006431344806753368,0.000259092756015595
2022-01-21,-0.009685565272134556,-0.004560505305634113
2022-01-24,-0.005906360608913386,-0.0023000271701236526
2022-01-25,-0.006786802600182872,-0.0027253144408973394
2022-01-26,-0.0038088258725088257,0.0005768171963630676
2022-01-27,-0.005406844170516732,-0.0013330301480843903
2022-01-28,-0.003942524742163854,-5.6718250430519944e-05
2022-02-07,-0.004459272127368745,0.000627173360089515
2022-02-08,-0.008459215969544352,-0.002996220053052302
2022-02-09,-0.005561221636260234,0.0001545633336937299
2022-02-10,-0.006052071024885626,0.0015691033583603831
2022-02-11,-0.00635001913559502,0.0013845076151424818
2022-02-14,-0.00773370875073933,-0.0017643248407876642
2022-02-15,-0.0055080417411408275,0.0009078175314674579
2022-02-16,-0.004770785388823999,-0.0011435867294870452
2022-02-17,-0.005603747903262275,0.0007487878147306606
2022-02-18,-0.005154646237146676,0.0011285551588891224
2022-02-21,-0.005386890212383606,0.0023294288881087945
2022-02-22,-0.004288796828975098,-0.0019770367957982005
2022-02-23,-0.00419738106113041,-0.0018989779766990628
2022-02-24,-0.0040823710958172894,-0.002829490585021609
2022-02-25,-0.0031477436135169674,-0.0006201924201817705
2022-02-28,-0.009702337590440077,-0.0048268086800607336
2022-03-01,-0.009648766989229871,-0.004081027272889833
2022-03-02,-0.011059977863069404,-0.004249306221196949
2022-03-03,-0.006025393425087835,-0.0005186844542374427
2022-03-04,-0.005177200117335814,0.0018348301294809379
2022-03-07,-0.0045187641889652165,0.002076531410900021
2022-03-08,-0.0027168688885973883,0.0037771234737913155
2022-03-09,-0.0056944930826744265,-0.0008318314770712383
2022-03-10,-0.007048096972596401,-0.0026350661122102152
2022-03-11,-0.0068092830843039165,-0.0025046310916232973
2022-03-14,-0.005041794084955033,0.0006645081822726807
2022-03-15,-0.004859259318805248,-0.0004152868638507747
2022-03-16,-0.004988767811994783,-0.0008535715844122356
2022-03-17,-0.005958949923438473,-0.0025723495953315686
2022-03-18,-0.0070549659475638024,-0.0033883314848167437
2022-03-21,-0.006878184960621646,-0.002677254573863074
2022-03-22,-0.006457160507806554,-0.0006173699070057708
2022-03-23,-0.007512121780333692,0.00015881040271121171
2022-03-24,-0.007675599134629818,0.001844377024740627
2022-03-25,-0.00895676338180324,0.0014805937909967998
2022-03-28,-0.005183805718458433,0.004659437902578025
2022-03-29,-0.003711507929652792,0.003652194996053677
2022-03-30,-0.004563468456477016,0.0029997650061409356
